ID;Source;Creation Date;Content;Sentiment
18255110;HackerNews;2018-10-19;Title:Microservices Are Something You Grow Into, Not Begin With, Content: https://nickjanetakis.com/blog/microservices-are-something-you-grow-into-not-begin-with;0

18275969;HackerNews;2018-10-22;3. docker and kubernetes add a lot of overhead.that depends on the application.but docker adding overhead? everywhere i introduced docker to devs productivity went up not down once a good way of working was presented to them. no 10 devs using some different versions of the same database engine no more rogue gmail accounts for 'testing purposes' by showing them mailhog updating the backend service became as much as a 'git pull' and 'dockercompose up' for the frontend devs instead of in the best scenario killing their vagrant vm and reinstalling it or worst case a 3page installationconfiguration document to follow on a fresh vm and the list goes on... sure there is some overhead involved people need to learn a new tool and have a bit more feeling with how software is deployed but from an infra pov that's a good thing.kubernetes? yes that adds a ton of overhead certainly initially. few really need it but if you move from a monolithic app into a more microservice based architecture for scalability issues something like k8s is a godsend. what i do notice however is that once teams are accustomed to a workflow involving it after building a large application they actually enjoy it and also start using it for smallerones. architecturewise it's easy to go overboard with the microservices splitting things up simply because they're 'cleaner' but that's something you should resist.but as you say for smaller web apps microservices make no sense...;0
18265623;HackerNews;2018-10-20;the comment was arguing the use of microservices is far more common than the need for microservices.in rereading the parent comment several times now and taking some time to reflect on it i find that i am not able to agree with this interpretation of it.as i understand it the parent comment is taking issue with any type of reaction to a monolith in the direction of switching to microservices as a tactic to get rid of the blockage and tech debt. the comment does allow that some cases may support the use of microservices but this secondary comment is so at odds with the sanctimonious tone sardonically criticizing people who want to migrate to soa from a monolith that i just do not find that phrasing to contribute much to my understanding of the comment. it seems clear to me that the comment means to harshly denigrate the idea of wanting to switch to soa as a solution strategy in those cases and the concession that sometimes it might be the right thing to do is tacked on not really related to everything else.i accept that we might just agree to disagree on the interpretation but i still feel comfortable that my original interpretation is the most consistent with the available text of the comment and the context of it.;0
18264471;HackerNews;2018-10-20;the comment was arguing the use of microservices is far more common than the need for microservices. and based on your description it sounds like you guys were one of the few that had a need for microservices.;0
18262823;HackerNews;2018-10-20;some amazon teams have multiple services of varying sizesyes. i'm not saying that is 1 team runs only 1 service but with microservices people tend to refer to much smaller daemons.;0
18261777;HackerNews;2018-10-20;i dont see how you get that at all. the comment starts out expressly criticizing when organizations consider migrating to microservices from existing monolith projects.;0
18261062;HackerNews;2018-10-20;yeah i definitely agree with these points. and i think quite a few of them come down to one simple thingthere's a huge disconnect between what many developers wish they were doing and what many developers are doing. they wish they were at googlefacebookamazonwhatever working on some complex greenfield project that'll change the world they're instead working on crud apps for corporate clients agencies and businesses with far less technical needs.so their obsession with using microservices and modern javascript frameworks and complicated build processes and what not for everything comes down to them trying to turn b into a even if the actual solutions they need don't actually require any of that complexity.;0
18260447;HackerNews;2018-10-20;as people already said there is little point on talking about hypotheticals since those properties are inherent...but there are tools that can distribute a program over a network and let your functions run at any node with the right capabilities just like the network allowing if it was local.this is another point that the microservices pushers miss. it's a solved problem and can be done in a much better way than what they push around.;0
18259665;HackerNews;2018-10-19;you have a problem. you decide to use regular expressions to solve it. now you have two problems.you have a problem. you decide to use microservices to solve it. now you have ten problems.;0
