ID;Source;Creation Date;Content;Sentiment
13167188;HackerNews;2016-12-13;Title:Microservices? Please Don't, Content: https://dzone.com/articles/microservices-please-dont?oid=hn;0

13180565;HackerNews;2016-12-15;microservices don't solve the volume problem a monolith can have multiple to deployments to handle volume.;0
13172585;HackerNews;2016-12-14;so break that logic up into smaller services yet again splitting up the domain into smaller pieces. no one said a microservice can't call another microservice!logins are a bad example because it really shouldn't take 100k lines to handle it but replace 'logins' with any business domain logic that you need.and honestly the biggest challenge often is building the simplest api possible without limiting your clients.;0
13172233;HackerNews;2016-12-14;i think if you are not capable of designing a decent api you won't be able to design good microservices either. both require some level of competence and discipline.;0
13172205;HackerNews;2016-12-14;but your networked api is language agnostic your library is not.it depends but microservices are in many cases better where your application is large. examples aws uber.monolith is better if your application smaller and cover just single problem. examples slack trello jira;0
13172129;HackerNews;2016-12-14;microservices imo are more about scaling engineering organizations than they are about scaling actual code or producing better code. treating each part of the product as a selfcontained service a product in itself with welldefined customers and defined contracts with those consumers will often allow different teams within an organization to operate with more autonomy.;0
13171992;HackerNews;2016-12-13;the author addresses building internal software as monolith vs. microservices not the use of others' services as part of one's monolithmicroservice.;0
13171127;HackerNews;2016-12-13;the current thoughts on microservices is that you should really reevaluate how critical strong transnational guarantees really are to your application.are there some examples of what else one can do?i'm generally fine with service 2 eventually being called if service 1 is but then i need that to happen.e.g. i have a payment service and an internal subscriptions service. if user requests a refund i have to both issue refund to payment service and cancel internal subscription;0
13171065;HackerNews;2016-12-13;not really. that section is about simplicity. microservices can be more complicated but they shorten the feedback loop and reduce handoffs.;0
13170734;HackerNews;2016-12-13;a problem i see with many microservice vs monolith discussions is that there seems to be an assumption that it is a binary relationship instead of an analog one. that is there exists all sorts of architectures in between the microservice model and monolith model that have different tradeoffs. you have programs like postfix which has a collection of small applications working together via sockets queue based separation like sidekiq rpc systems like protobuffers or thrift etc. you don't have to use an httprest api to get many of the benefits of microservices while controlling the complexity.;0
13170456;HackerNews;2016-12-13;a company of 100000 with 100 developers does not make high level architectural decisions from a blog at least it should not. if you read the article and can't identify exactly why the issues he raised don't apply to your organization's architecture then it probably idoesi apply to you.the author did address your situation and said to use microservicesiwhen youre ready as an engineering organization.ibut for most smaller companies the issues raised by the article are significant one company i worked at tried to do microservices and found that doing distributed transactions across multiple microservices was causing much more complexity than the microservices saved. doing nestedrecursive transactions and rollbacks across multiple services was causing multiple problems especially in deadlock detectionavoidance. they eventually moved much of the code to a more monolithic service.;0
13170177;HackerNews;2016-12-13;because you obviously need to add that feature to service b before anyone can use it. this goes for anything in software libraries products apis etc.ideally that feature should be developed indepedently by the team looking after that service. it could however be a feature request by another team.once the feature is ready you deploy it and then advertise this feature is now available. if it's a breaking change you version it so it doesn't effect existing services.then the team for service a can now start integrating that feature into their service.you don't need complicated orchestrated deployments. the time from serviceteam b advertising that the feature is available to service a acutally consuming it may be weeks.you just treat the microservices as separate products exposing a api which operate on different timelines. other teams may request features but the team maintaining the service determine the how and the timeline. obviously higher priority items get developed first.;0
13169842;HackerNews;2016-12-13;we did a selfdriving vehicle for the 2005 grand challenge as microservices. this was under qnx a hard real time os with really good interprocess communication. samecpu overhead for interprocess calls is very low and calls over the network are also efficient.that architecture was mostly because there were lots of things running asynchronously that were not in sync. the sensors lidar radar gps ins wheels etc. all had their own clocks and schedule. an interprocess call was either do this on your next cycle or what was the situation at time t? a request for where were we at time t returned an interpolated value from gpsins fusion t had to be at least 50ms or so in the past so there were fixes available before and after the requested time. this allowed asking for position info more frequently than some sensors could respond. on each lidar line scan the vehicle position was interpolated and used for map updating. planning always ran a little in the past so we could use interpolated rather than extrapolated data.this sort of thing is common in robotics but may not be that helpful in web services.;0
13169674;HackerNews;2016-12-13;so as a small company or startup the upside of microservices is the architecture lends itself well to the use of third party services. using auth0 for user auth is awesome for not having to right a ton of user management boilerplate. content ful for cms capabilities gives you a content management system and ui. firebase for db and push services amazon sns for notifications.a lot of early prototyping and startup tasks can be done gluing together third party services while you focus on core product offering. you can always pull back services as you outgrow these. i think this use case is one of the huge reasons microservice architectures have been so popular.;0
13169388;HackerNews;2016-12-13;when should i use microservices?when you ineed toi.there is a long history of applications being implemented poorly and then switching their design in order to fix the implementation. istop that!i shitty legacy codebases are a fact of life but just changing the design without considering why it ineedsi to be that way won't result in anything more than a new shitty implementation.at a previous employer there was a mandate given down that all new services had to be 100 apidriven. of course very few people followed this. but even if they had this would not have resulted in every single team's tools performing better or more reliably. some head honcho probably just wanted the ipotentiali for all of the benefits of services with apis but completely ignored the fact that there's cases where you just don't need an api or that it would be effectively meaningless to its function.you can design monolithic now and split out microservices later or vice versa. the former allows you to work faster and get shit done now. the latter gives you the iideai that in the future you can tie together new services with a minimum of effort but not a promise. add to that that it's the equivalent of wrapping every system call in a shellack of ipc calls and you get into some really kludgy stuff. and heaven forbid you ever need to call one of those services 10000 times more than you used to and suddenly wonder why there's a big bottleneck in your system that didn't exist when the function was monolithic.;0
13169376;HackerNews;2016-12-13;like all things in computing sometimes it works sometimes it does not.an example of when its a stupid idea is thisa set of microservices for generating transcriptions for videos. it consists of the followingso a wrapper for ffmpeg to take a video from s3 and split the audio put to a new s3 bucketo a service that take the audio url and uploads it to google stt spits out textnow there is no requirement for keeping audio about so this service is basically an unreliable single step service with poor logging and monitoring.it doesn't help that to make it all microservicey all the videos are shuttled about via s3. which means they've recreated a really shit file system on top of s3.all it needed was a hot folder and a commandline program to be triggered by inotify.but that wasn't new enough despite it working and being a fucktonne faster and easier to debug.;0
13169359;HackerNews;2016-12-13;i have this thing i say sometimes... which kneecap do you want the bullet in? microservices vs monoliths is a itradeoffi and a partisan holy war my way is right and their way is wrong argument fails to recognize that point.monolithic services benefit from integration and suffer from complexity. microservices benefit from simplicity and suffer from isolation. that's it. that's what matters. if you build a monolith sooner or later you wind up with a big ball of mud that nobody fully understands with careful consideration required before any new functionality or refactoring. likewise if you build microservices you wind up not knowing exactly who or what is dependent on whatever mistakes you might have made in the design in the first place and a lot of interteam negotiation required to make significant changes in how the microservices behave.what i find interesting is the evolution. if you have a ball of mud monolith it can be very difficult to refactor due to complex internal dependencies. pulling a chunk of functionality into a microservice is a way of pulling off a major refactoring without finding yourself up to your ass in alligators.likewise if you find integration points and interteam communication and duplicated structures are killing you you start merging microservices together building something more complex to solve complexities that exist outside of any single service.software evolves. deal with it.;0
13169341;HackerNews;2016-12-13;this was poorly worded on my part kubernetes does not in anyway solve this problem.instead i meant to use kubernetes as an example of the work being done to standardize and abstract these isortsi of microservice issues. kubernetes solves a lot of orchestration issues and i expect there will be greater work with other projects into solving other problems like distributed transactions in the future.the current thoughts on microservices is that you should really reevaluate how critical strong transnational guarantees really are to your application.;0
