ID;Source;Creation Date;Content;Sentiment
32000598;HackerNews;2022-07-06;Title:How to Improve Your Monolith Before Transitioning to Microservices, Content: https://semaphoreci.com/blog/monolith-microservices;0

32029726;HackerNews;2022-07-09;smart experienced developers use the least complex tool to solve a problem. and monoliths are inherently less complex than microservices. so its quite simple really.unfortunately beginner experts tends to pick the most complex tool possible to solve a problem because they think it somehow demonstrate how skilledsmart they are. which always amuses the more experienced developers. its like watching a train wreck in slow motion i am looking forward to reading the future we picked microservices because we thought we were clever and it turned into a cluster f stories.;0
32025714;HackerNews;2022-07-08;i suspect a lot of companies are pushing for ms architecture because its trendy not because it makes sense for their own use case which is what is causing such a strong reaction on hn. moreover i suspect that the services end up being very small and as such rather poorly self contained. all i wanted to say with my comment is that microservices are a tool and there are certain scenarios where they could be a good solution to a problem although perhaps not the only one.i do want to provide a counter point example against everything must be a monolith. years ago i worked at a medium sized company that worshiped at the altar of monolith and the mantra of this is how google does it was often repeated. unfortunately what they were doing was far from what google was doing. their monolith incorporated solutions for multiple largely unrelated business lines. all of the code deployed across all of the hundreds of servers and data was shared without any sense of boundaries across the entire app. the company didn't want to invest significantly into the appropriate tooling to make such a large app function well multiple gigabytes source code written in php. the result was a terrible dev experience where deployments took 4 to 6 hours on a good day and the blast radius of a given change was sometimes hard to verify. its akin to sharing servers between gmail and google docs and mixing up the code together for good measure so it can be reused. this created a culture of slow moving large development cycles as well as a lot of defensiveness and fear within the software engineering group. suffice to say it was not a pleasant experience.before i get down voted a bunch i should say i also tend to prefer monoliths as much as possible. they are much simpler to work with much simpler to test and easier to analyze. also if using a good compiled language the compiler can help a lot to eliminate a lot of common silly regressions. however that being said i would consider making a new service in certain cases. for example if i was building a new unrelated product or if there was a part of the app that was functionally very different from the rest of the app.i also tend to distinguish between a mono repo single repo can have more than one service in it and monolith single app. if you are willing to setup some more sophisticated cicd tooling i think mono repo is the way to go even when it makes sense to have more than one service in the design of the app.;0
32017713;HackerNews;2022-07-07;iand i now work for an org with a monorepo with 100 developers that probably should have been broken up into microservices a while ago.iif its a monolith then i think its not a monorepo?;0
32017702;HackerNews;2022-07-07;microservices are incompatible with monlithic text based logging maybe they meant that?;0
32015170;HackerNews;2022-07-07;if you have shared data with relationships in the data that is shared infrastructure whether it is physically manifested in one place or not.if you choose to parcel that information out into multiple pieces of infrastructure to avoid a single point of failure you've now moved the nature of your problem from maintaining the shared database to maintaining the iprocessi of managing that data in multiple places.you'll be doing clientside or serviceside joins all over in order to produce a unified piece of data. but note you still haven't removed the dependency on the shared state. you've simply moved the dependency. and in the process made it more complicated.this might have the advantage of making it not the problem of the opssysadminsre. but it has the problem of making it the problem for either the customer in the case of shitty data in the client or the developer in the case of having to fix bugs. and i can guarantee you that the developers working on mycoolmicroservice are way shittier at understanding data serialization and coherence and transaction management than the people who wrote your database engine.the acid relational model was developed for a reason. the set of compromises and problems we are dealing with in infrastructure has been known since the 60s when dateampcodd et al proposed it. the right thing to do for engineering amp the infrastructure level is to make the pieces of shared database super reliable and performant at scale not to try to handwave them away by pushing the problem elsewhere.;0
32014040;HackerNews;2022-07-07;i think their point is that trying to continue to work inside such a monolith is soulcrushing but attempts to replace the monolith in one step fail because it's too big.i do think there's some confusion though because microservices are not the only solution to this problem. you can solve it with two services the big legacy service hosts all the logic you haven't cleaned up yet the smallbutgrowing modern service has the logic that you've cleaned up and made livable.this way you don't have to replace the old monolith in one step but you also don't need to go to microservicesthe target is still one wellfactored monolith.edit there's a risk here of course that your new code becomes another legacy ball of mud that everyone hates and the cycle repeats but this time with two services...;0
32011025;HackerNews;2022-07-07;the advantages of services and the complexity of distributed systems are obviously at odds with each other and proper architecture is going to be a requirement to be able to use a services oriented setup to its advantage.if your team was bad at systems architecture before attempting such a project then they will do much worse than before. but this is akin to saying that cooks should not use sharp knives because they can cut themselves. yes they can. but expert cooks would much rather use sharp knives than blunt ones even if they run the risk of cutting themselves.a team of alsorans that go for a services oriented solution in a cargo cult fashion is going to get bogged down by complexity. that's no change from them getting bogged down by using a monolith that turned into a bowl of spaghetti.i've seen microservices applied in ways that made my hair stand on end every shitty little function was its own service and had its own api. utter madness. but i've also seen a monolith with several major functional blocks cut up on sensible lines and then dealt with by a much larger number of teams than before with success. like everything else if you are doing it wrong no amount of magic is going to help you you first need to know what it is that you are doing.my best advice if this sounds familiar is that you should up the hiring bar considerably so. but that will also require paying more per person and companies that have a problem with the former usually also have a problem with the latter.;0
32010956;HackerNews;2022-07-07;factoring their shit correctlywhen is shit ever factored correctly? next week your product owner will come over with a new idea for a feature spanning multiple modules and suddenly you will realize you should have factored your shit differently and maybe not split things up into multiple microservices prematurely.so what i'm trying to say is grug is right. factoring a piece of software correctly is one of the hardest issues. the iassumptioni that you can do it correctly is the reason why so many microservice architectures are such a pita to work with.;0
32010946;HackerNews;2022-07-07;if you suck at architecture then yes microservices won't solve that problem. but used properly like with every other tool this is one problem that can be solved this way.the whole idea that you take a monolith and then explode it into 50 or even 100 pieces with all the added complexity that involves without thinking about it beforehand and aiming for specific goals is obviously broken and that's not what i'm advocating for. but when properly used you can design your services in such a way that those problems do not arise. some ecosystems notably erlang have elevated this concept to first class status and from personal experience and looking at some companies that did it properly i can tell you that it works and that it works very well.;0
