ID;Source;Creation Date;Content;Sentiment
30758723;HackerNews;2022-03-21;Title:Microservices: Why Are We Doing This?, Content: https://michaeldehaan.substack.com/p/microservices-why-are-we-doing-this;0

30800006;HackerNews;2022-03-25;well you have an api for libraries as well and an even stronger one because you can have type guarantees which you can't do with json you can use grpc etc but people usually don't.with libraries it's easier than with microservices because i can scan all the dependency files of all projects and immediately see which project relies on what library which is much harder to do with microservices as a library author.with those two things and the fact that you can just keep using an older library version if you need to whereas you can't easily keep using an older microservice version if it's been upgraded i think libraries have lots of advantages in this.;0
30799701;HackerNews;2022-03-25;in my experience for regular libraries you usually want to pin version ranges and not always use the latest of every library. but when the main business logic and a whole team is dedicated to one of the service libraries whose responsibility is it to make sure that the version stays up to date across other service libraries? do you leave it up to the main host app? do you allow a multitude of service library versions? do you skip versioning all together? in microservices you have an opaque facade in the form of an api that makes this a nonissue. perhaps you'd want some simulacrum of this in the form of ipc between service libraries?do you use some sort of contract based testing between service libraries? put all integration testing in the host application?it's not obvious to me what the best approach would be.;0
30775673;HackerNews;2022-03-23;regarding why you got the downvotes i have a guess have you maybe considered not ... usually gets followed by something that's transparently stupid or incompetent or otherwise undesirable in the given context. for example have you considered not publicly yelling at your coworkers? obviously that's not what you were saying but it may have read like it.it's a fantastic indirect way of telling someone they did something stupid. and because stupid actions map so well onto their doers it's also a fantastic way to insult people.as an aside this sort of indirection asking a question to assert something it's not peculiar to english but it's suuper common in englishlanguage expressions which is in fact due to the habitual indirection of the english at least according to a linguistics professor i once had.the kicker is because it's an ironic construction its likely going to require more effort to process the presence of irony means that what is actually meant by the speaker is not encoded literally but rather must be interpreted derived from what was said and irony and other ways of flouting literal language yields a disjunction x y z. it puts the listener into a role where their recognition of intent and ability to joke around are tested and the correct interpretation is up in the air. so while it's possible to say this expression to a friend when they screw up have you considered not showing up to work drunk? it's also a great way to make an enemy have you considered not being a fuckup that nobody likes?. same construction. in fact this later example is especially sinister because any answer you give just makes you assert what you're being slandered with. no i haven't considered not being a fuckup? yes i did in fact consider not being a fuckup? you get the idea. it can be wielded in a very mean way.and your comment wasn't intended this way at all and in fact it's obvious when you read it that straight talk and no irony is meant but it shares enough of the signification with the ironic phrase that it sets off alarm bells. especially in an online reply to someone where trolling is sport! the context is working against you here.and the context is the first tool we have when interpreting communication because it's already available to our cognition before we receive any given message. and brains are energy misers using heuristics to filter shit out that doesn't look like a good reward for the necessary energy expenditure.so i bet that the downvoters saw 1 a short comment and short is by the way much more likely to be low effort and unconstructive and 2 all the native speakers' downvoting brains instantly recognized the same construction as the ironic idiom talked about above and then they instantly said fuck it this person is being a dick without even really reading it. since irony unless its expected requires more processing effort both in detecting whether irony is present and what the ironic speaker means just to get to the point where you can start assessing the semantic content these two things were enough to justify jumping the interpretive gun. i wouldn't be surprised if your question was flagged by most native speakers brains asshole detection systems. and so the actual substance of your question which processed in its entirety have indicated that you were asking a bona fide relevant even microservicesessential question got booted out. and then the overzealous downvoters succumbed to the urge to smash the downvote button without a second thought and never looked back.i found myself in the same place actually thinking they're being a dick then moving on. probably took less than a second. often when people in online conversations say why the downvotes? they're trolls acting in bad faith which pisses me off because i always go reread what they wrote. so i did. you weren't calling anyone stupid! still i had to stare at it a bit before i realized it was an unintentional collision with the syntax of sarcasm. maybe like if i wrote was hast du denn? and really truly meant what do you have? instead of what's wrong with you? if you don't recognize it for what it is it might look like an honest question which expects an honest answer.oh. another thing to consider after a while spent in any given semiotic context our cognition adjusts and those cognitive heuristics that reject hard things become even lazier. our pattern of behavior when reading on screens starts with reading but then it turns to skimming and scanning if given long enough. i'd bet money that if your brief but bona fide contribution had been one of the first comments your downvote percentage would be a lot lower. halfway down a long page the skippers are skipping and the downvoters downvoting. that doesn't mean that they intended to or are even aware of the switch in reading modes. at the top of the page information is still shiny and new and worth interpreting speculating on the speaker and their intentions etc. after a while nobody gives any comment a second chance.anyway i don't get to revisit all the shit i learned at university enough so it felt good to write all that. are you still here? maybe everyone's already moved the fuck on. brain got bored? would serve me right ha! so here i go back to my job where instead of working in cognitive linguistics text semiotics pragmatics philosophy of language etc. i'm writing boringass javascript all day for an application ... being built on microservices.;0
30771854;HackerNews;2022-03-22;above all i'm saying that sentences like microservices are better monoliths are better 42 services are the best are all stupid without context.what your business does how many people you have 3 or 10k what kind of roles and seniority you have how long you're in the project 3 months in or 10 years in how crystalized architecture is at what scale you operate how does performance landscape looks like what kind of predeployment quality assurance policies are dictated by the business are offline upgrades allowed or we're operating in 24h which direction system is evolving where are gaps scalability quality... etc are all necessary to determine correct answer.building website for local tennis club will require different approaches than developing high frequency trading exchange and both will be different from approaches for system to show 1bn people one advert or the other.seeing world as hotdog and nothotdog microservices vs monoliths makes infantile conversations. there is nothing inherently wrong with microservices monoliths or any of approaches to manage complexity ie refactoring code to a shared functions encapsulating into classes or a typed object encapsulating into a modules simply arranging code into better directory structures flattening naming things better changing crosssections ie. by behavior instead of physicalish classes and objects extracting code to packageslibraries inside monorepo or its own repository ie. open sourcing nonbusiness specific generic projects or rely on 3rd party packagelibrary extracting into dedicated threads processes actorssupervisors etc. extracting to service in monorepo or dedicated repository or creating internal team to black box it and communicate via api specs or use 3rd party service...bonus points for removing code deleting services removing nonsensical layers of complexity simplifying unifying etc.etc;0
30770339;HackerNews;2022-03-22;i see. i guess i've been lucky enough to be on teams that haven't thought of microservices that way.;0
30770273;HackerNews;2022-03-22;i dont understand why i got the downvotesi was taught that sharing code between services should only be done in circumstances in which there is already a strong connection between them for example by being owned by the same team.in the organization where i initial learned how to deal with microservices even direct calls via http between services was a nogo and only used in rare circumstances and if then only temporary.i am not sure if this is the way to do it since i have a sample size of one but we had about 500 services to manage and in the end it worked okay and i never saw something you described. thats why i wanted to know if you have considered just not sharing code.;0
30766430;HackerNews;2022-03-22;ruby and ruby on rails is definitely still here! i'm currently job searching specifically for fullstack roles including rails and i'm at least finding some success but i do find many of the jstsmicroservices roles you describe as well.there are many companies still successfully using rails don't lose hope!;0
30766336;HackerNews;2022-03-22;yes obviously there are use cases where microservices is a better architecture but the point is it's very rare and most teamscompanies never need it because it would complicate their life unnecessarily.;0
