ID;Source;Creation Date;Content;Sentiment
13426896;HackerNews;2017-01-18;"Title:Ask HN: Are we overcomplicating software development?, Content: I have recently been involved in the overhaul of an established business with poor output into a functioning early&#x2F;mid stage startup (long story). We are back on track but, honestly, my lessons learned fly in the face of a lot of currently accepted wisdom:<p>1) Choose languages that developers are familiar with, not the best tool for the job<p>2) Avoid microservices where possible, the operational cost considering devops is just immense<p>3) Advanced reliability &#x2F; redundancy even in critical systems ironically seems to causes more downtime than it prevents due to the introduction of complexity to dev &amp; devops.<p>4) Continuous integration seems to be a plaster on the problem of complex devops introduced by microservices.<p>5) Agile &quot;methodology&quot; when used as anything but a tool to solve specific, discrete, communications issues is really problematic<p>I think overall we seem to be over-complicating software development. We look to architecture and process for flexibility when in reality its acting as a crutch for lack of communication and proper analysis of how we should be architecting the actual software.<p>Is it just me?";0

13513400;HackerNews;2017-01-29;1 yes except that you should try some languages sometimes. e.g. if you use spark in production as a critical part of your system... take the time to learn scala.2 is a pet peeve of mine. theoretically microservices are good but we don't have a way to orchestrate them. what's lacking in programming languages terms is a runtime and debugger and of course a widelytested amp reliable set of libraries for most common tasks. i think it's possible to do something like that as long as you start imposing some restrictions on what a microservice is and how it talks to the outside world. also in this frame of thinking it becomes apparent that deployment is actually programming the system at a high level. it's not just configuration configuration is code if you moved the complexity from your code to your configuration you just moved the complexity into a language that has very poor tools to work with.3 my rule of thumb for most systems is avoid redundancy in the control plane you can and should have redundancy in the datadata processing plane don't plan for 100 uptime in the control plane plan for very short downtimes for fast recovery when something goes wrong4 my experience is that continuous integration is good for all but the very small teams. for multiple reasons not just microservices5 agile is horrendously misused the cargo cult is in full force. it should be about prioritising amp doing the important things reducing overhead to the minimum necessary. it has become an overhead in itself with sprints reduced to ridiculously low periods meeting over meeting at each sprint etc.;0
13446731;HackerNews;2017-01-20;1 choosing javascript for a math heavy project would likely be a mistake. there are plenty of other examples of picking the wrong language for the wrong job. that's where this statement falls apart.2 depending on how you bring them all together yes this can be true. if you have something like aws api gateway then microservices may be manageable. if you're rolling your own custom solution with something like nginx or haproxy you're probably wasting a ton of cycles.3 again i tend to agree with this. premature optimization seems to be the norm these days. especially when you get devops people involved. do we need every single layer in our stack to be highly available if we have zero users? the answer is no.4 well this sounds clever but i'm not sure it really means anything. setting up something like jenkins to watch your github repos and build the branch and run the tests can alert you to issues early and really isn't that difficult to setup.5 nothing wrong with tdd as long as you don't go overboard. nothing wrong with standups planning or retros. nothing wrong with short sprints.;0
13436623;HackerNews;2017-01-19;as everyone is saying do what is reasonable and useful.e.g let's make an online shop.it has browsing purchasing and admin sections.browsing is simple. query db and show html. it's probably the most used as well and needs to be reliable. having as different service means admin section could break while users are still able to browse. same for payments. sometimes it's crazy complicated. i think of microservices as big product feature boundaries that can work independently. a failure in one doesn't affect the other.continuous integration once you have your tests and some auto deploy scripts you have an engine. you push code tests auto run a live staging is created for latest code you play with it. looks good? merge with master. it's deployed to production. the idea is deployment is effortless and you can do it multiple times a day just like git push. tests just don't only have to be unit. we run integration testing features on dummy accounts periodically from different regions in the world on production. this means you are alerted as soon as something breaks. fast deployment and great telemetry mean you can always revert to last known good state easily.investing in tests is a pain but it pays off in the long run. especially if you have other developers working on same code base.just don't over do it. i believe these ideas came from pain developers actually faced and they used then to solve it. if you're not feeling the pain or won't feel it then you don't need the remedy.;0
13434844;HackerNews;2017-01-19;no not at all.the only difference i noticed with respect to rube goldberg what you call microservices systems and coupling is that tight coupling between components of rube goldberg systems was much more painful particularly debugging across multiple service boundaries.;0
13434577;HackerNews;2017-01-19;you're right of course but it can also go the other way. if you break something then it seldom brings the service down and often the breakage is very visible and can be seen by queues backing up. you can restore the broken service without having to redeploy the system as a whole.like most things in life there is no right answer with tools like terraform you can build a very complicated microservices system with not much effort but only if someone on your team is experienced enough. if you're in a small team it's probably not worth the effort of learning the techniques and putting them in practice. we hate premature optimisation after all.;0
13434456;HackerNews;2017-01-19;it can go both ways. if you mess up modification of the microservice such that it breaks other services that relied upon it you quickly get into ceremony that a small team might struggle with. a monolith might have had the problem solved faster.;0
13433990;HackerNews;2017-01-19;better you can do it without a restart is you can serialise current state. that also enforces discipline in defining such state.microservices are only a step ahead.that said in many cases the cost of a full restart can be accepted.;0
13433638;HackerNews;2017-01-19;having loosely coupled microservices has benefits for maintenance as well as scaleability. if you are quickly iterating on a product and have it up in a rough state then you can easily work on seperate parts without having to worry about effecting the whole.;0
13433119;HackerNews;2017-01-19;tbh microservices do a good job of making you much more dependent on your tools and selecting the wrong tool for the job won't become clear until you've used that tool for years.;0
13432579;HackerNews;2017-01-19;i have seen microservices be the death of a lot of startups corporations. proceed with caution.;0
13432530;HackerNews;2017-01-19;choose languages iandi frameworks that developers are familiar with.microservices are fine if you can rely on shared cicd infrastructure and automate execution properly maintaining rapid buildtest cycle times. they start to suck if people aren't familiar and everyone's laptop has to hold their own parallel multitopology service prom regression test releases every time you change a line of code... developer focus flow and efficacy will be reduced.i agree that redundant ha systems are usually not required. in the past it was expensive to get. however tooling is now so good that with reasonable developers and reasonable infrastructure design you can get it very very cheaply if your services are packaged reasonably cdcapable with basically sane architecture and your infrastructure is halfway modern. this truly is excellent because gone are the 1990s of everyonereliesongrizzledsysadminandtwooverpricedboxeswithfailover.i don't think ci is a plaster it is a great way to work but like any tool or workflow is not appropriate in all situations.we do overcomplicate. methodologies are too meta programmers are already operating at max concurrent levels of abstraction. better to incrementally adjust workflow cicd on the workflow for the cicd of the workflow!. that's not to say that there's no value to some people thinking at this level some of the time but yoda told me desk with agile literature much sign of untidy mind be. i think he was right.;0
13432411;HackerNews;2017-01-19;logic is vague and there a several layers you can implement this before even thinking about microservices.it can be as simple as a simple class or maybe a larger class as a singlefile service or an entire namespace with a several classes or a separate library easily referenced. all the logic split benefits without the ridiculous hassle of microservices.;0
13432203;HackerNews;2017-01-19;honestly it is probably just you and your peers.quite frankly chances are the team you have sucks at operations lacks the necessary experience to design complex systems and probably doesn't do the fundamental engineering to make a reliable software product.1 false dichotomy the best tool is one you have mastered your team has individuals with 20 years of development experience on it right? probably not2 micro services are supposed to have small areas of concern and small functional domains to minimize operational complexity. your services are programs that fit on a couple screens right? doesn't sound like it3 redundancy's goal is to remove single points of failure you should be able to kill any process and the system keeps working. the word critical suggests you have spfs4 ci is a dev tool to avoid merge hell by always be merging. ci is often used by orgs with massive monoliths because of the cost of testing small changes and too many cook trying to share a pot. ultimately if you don't have well defined interfaces ci won't save you. you had well defined published interfaces with versions right?5 agile is a marketing term for consulting services to teach large orgs how to act like small effective teams of experts. hint you need a team of selfdirected experts with a common vision and freedom to execute it you got that right?most problems in tech are related to pop culture. because we discount experience because experienced developers are expensive we get to watch people reinvent existing things poorly. microservices soa agile ci these things are older than many devs working today. the industry fads are largely just rebranding of old concepts to sell them to another clueless generation.computers are complex systems networks of computers are complex systems. complex systems are complex. some complexity is irreducible and complex system behavior is more than just a mere aggregation of the parts. people tend to over complicate their solutions when they don't understand their actual problem. they see things they are unfamiliar with as costly and overly complicated as in your examples above.your problem is a culture that doesn't value experience and deep understanding. you and your team will over complicate things because you don't know better yet.;0
13431967;HackerNews;2017-01-19;a certain amount of complexity or complication is required to solve problems. sometimes you will undershoot the mark and not fully solve the problem. other times you will overshoot the mark and create problems in the form of overcomplicated answers. 1 choose languages that developers are familiar with not the best tool for the jobit's a tradeoff rampup time vs efficacy once ramped up. it's probably okay to let your devs rock it old school with vanilla javascript for your website frontend it's probably inoti okay for them to try and write your website frontend in cobol even if cobolscript is apparently a thing just because they don't know javascript. 4 continuous integration seems to be a plaster on the problem of complex devops introduced by microservices.ci is great plaster for all kinds of problems not all of which you'll be able to solve in a reasonable fashion. of course you may have problems which would be better to solve that you're using ci as a crutch to avoid solving or to simply deal with the fact that you haven't gotten around to solving those problems iyeti.in game development i use ci to help 'solve' the problem of my coworkers not thoroughly testing all combinations of build configurations and platforms for each change. 5 configs and 6 platforms? that's already 30 combinations to test so it's no wonder... 5 agile methodology when used as anything but a tool to solve specific discrete communications issues is really problematicon the other hand other companies rock flat management well past the point it's effective and may lack any kind of methodology to keep progress on track which is also problematic.;0
13431774;HackerNews;2017-01-19;i did not mean microservice as in just make it many apps!. i meant as do not share databases and expose everything as apis.it helps cognitive load because such apps can be reasoned about without reading code elsewhere.;0
13431753;HackerNews;2017-01-19;i tend to try to write monolithic services in such a way that they icouldi be broken up into microservices if that were ever desired.i don't go too far with this just avoid things like shared static state and other antipatterns.;0
13431045;HackerNews;2017-01-18;hi i'm happy to be posting anon right now. can someone eli5 the difference between libraries and packages and a microservice?;0
13430980;HackerNews;2017-01-18;the rule is there are no rules. the answer is it depends.if the only language your developers are familiar with is ruby and you're developing a realtime highperformance system then you shouldn't write it in ruby.if you need the kind of availabilityscalabilityencapsulation that microservices provide in your applicationusecase then you should use them. don't break you application into microservices just because everyone says it's a good idea. an angry birds app on an iphone doesn't need to be split up into microservices running on said iphone.if you don't have redundancy and you lose your server then you're hard down. if you're ok with that fine. if you want to continue operation with one server down then you need redundancy. redundancy doesn't necessarily add as much complexity as you seem to imply.continuous integration is usually a good idea regardless of all other variables. if you have more than a single developer working on a system it's a good idea to keep buildingtesting this system with every change so you can catch issues earlier. you start very lightweight though with a small team. even a single dev can do ci it's not that hard.agile is just a buzzword but it doesn't hurt to familiarize yourself with the agile manifesto while making sure you're aware of the context in which it arose. it's really mostly about understanding that requirements often change and that we're dealing with humans. again different projects team sizes situations will require somewhat different approaches. sometimes the requirements are well understood and will change very little. sometimes you know nothing about what the software will do when you're done.;0
