ID;Source;Creation Date;Content;Sentiment
23449152;HackerNews;2020-06-07;Title:Microservices Considered Harmful (2019), Content: https://blog.matthieud.me/2019/microservices-considered-harmful/;0

23493472;HackerNews;2020-06-11;its losing „some adventages of startup grade microservices and gain maintainability adventages of „netflixfacebook level grid... depends whats your scale. shipping shit fast is often not the best solution at that scale doing it right is. and i have already explained to someone else in this thread why that approach is important.;0
23459729;HackerNews;2020-06-08;ok but then you have a very controlled way of deploying each service.each team can't just deploy a new version of their microservice when it makes sense to them.so your collection of microservices becomes a bit of a distributed monolith losing some of the classic microservice advantages.or so it seems to me. i just read about this stuff have never used it. happy to be educated.;0
23456510;HackerNews;2020-06-08;unrelated? i' beg to differ. more to the point all systems have an access control model. it could be explicit or implicit depending on how the system is built. regardless it defines the barriers and boundaries between everything in the system.the comment suggests that just by separating things in the popular sense of microservices results in a barrier to enforce separation of concerns. that's how i read it at least and i find that to be is misleading.this is the crux i see around popular discourse of microservices. it's often presented without a broader context.;0
23455777;HackerNews;2020-06-08;well i'd answer that with two things 1 good leadership is probably rare and 2 doing the wrong thing isn't always wrong.in my experience the best leadership comes from people who don't hyperfocus on one thing but are constantly thinking about many different things mostly centered around the customer experience because that's the whole point of this thing to makesellrun a product not to have perfect software craftsmanship. i find those people rare and usually not working at lower levels of a product.in a sense doing the wrong thing is perfectly fine if you don't ineedi to be doing the right thing to provide a great customer experience. of course maintainability availability recoverability extensibility etc are all necessary considerations but even within these you can often do the wrong thing and still be fine. i have seen some truly ugly stuff in production yet the customers seemed happy. though there were probably some chronically sleepless engineers keeping it alive which sucks and shouldn't happeni don't like microservices because of how poorly they're usually implemented by default. but at the same time even poorly implemented microservices give some great benefits more rapidagile work reusability separation of concerns bu independence even if you're struggling against some harmful aspects.;0
23455613;HackerNews;2020-06-08;it is true for companies that recently trying to adopt this microservices catchphrase. just because it is a trend and somebody sold kubernetescfsomeothercloudsolution to the company they end up overusing it and creating a new microservice for something that could just be a separate package in already existing microservice. i am definitely not encouraging monolith architecture they are horrible to work with but i am also not suggesting 1500 microservices for a company like monzo just considering their lack of functionalities compared to other new banks 1500 microservices sound like nanoservices instead to me;0
23454511;HackerNews;2020-06-08;this is exactly the point of the original article by monzo. microservices don't provide any tool to deal with access control thus you have to implement it yourself. i rather avoid that when i can.;0
23453821;HackerNews;2020-06-08;microservices aren't a panacea by any means but like any tool they provide certain advantages when dealing with certain usecases.one thing the article fails to mention are the boat loads of tooling out there to address the failings of and complement microservices architecture of which kubernetes is only one.sure they come with their own levels of complexity but deploying k8 today is orders of magnitude simpler than it was 4 years ago. the same will hold true for similar tooling in the general microservicescontainer orchestration domain such as service mesh it's a lot simpler to get up and running with istio or linkerd than it was 18 months ago distributed tracing jaegeropentelemetry and general observability.i'd also point out that ms can provide benefits outside of just independent scaling and independent deployment of services but should in theory also allow for faster velocity in adding new services all dependent on following effective ddd when scaffolding services they allow different teams in a large org to design build and own their own service ecosystem with apis as contracts between their services and upstreamdownstream consumers in their own org and new team members coming onboard should in theory be able to get familiar with a tighterleaner codebase for a microservice as opposed to wading through thousands of lines of a monoliths code to findunderstand the parts relevant to their jobs.;0
23453713;HackerNews;2020-06-08;you are making a lot of ageist remarks. there are plenty of senior engineers making wrong decisions. for example the istio project moved from microservices to monolith and none of those engineers are junior engineers by any means.;0
