ID;Source;Creation Date;Content;Sentiment
10337763;HackerNews;2015-10-06;Title:The microservices cargo cult, Content: http://www.stavros.io/posts/microservices-cargo-cult/;0

10399681;HackerNews;2015-10-16;we should grab lunch to chat about this.simply put you split a microservice when you need to split teams.microservices aren't a solution to a technical problem they're a solution to a socialorganization problem described by conway's law.;0
10347559;HackerNews;2015-10-07;if you've built your microservices on top of multiple databases then you could have built the same features in a monolith on top of multiple databases. what helped scaling is splitting the database not splitting the application.;0
10342626;HackerNews;2015-10-06;maybe every module in a monolith could also be considered a microservice with extremely fast networking and an extremely terse remote interface specification language.;0
10342591;HackerNews;2015-10-06;if you used those sophisticated ops and well defined deployment tools and dev environments to develop a monolith wouldn't it be just as easy?no it wouldn't allow us to be as fast. most of our services are under lt200locs not a policy just happens to be the point where people seem to split things out. the idea is that any service can be rewritten completely in a few days.there are no tie ins to any platform compiler version syntax or language. this might sound like chaos but it's a huge productivity gain as i feel full ownership over features i write. naturally we aim for good docs and code coverage and use continuous deployment and integration tools to keep everything green.as for scale any microservice can be run across any number of instances without having to scale up the entire platform. this allows us to identify hot areas and deal with them effectively.we don't use network calls well not http or tcp to communicate between services. services themselves are pretty transportindependent and work well over tcp but nats is the transport of choice at the moment for interservice communication.;0
10341182;HackerNews;2015-10-06;ionce there are more than a handful of people working on anything no one person understands the details of the whole. smaller specialized services can at least act as and enforce those boundaries as upstream comments said.iuntil you have so many services that you also need someone that understands the details of all the different services interacting.really if you can't control your developers from leaking through separative concerns then they'll do it in any architecture. monolithic or microservicesbased.;0
10340960;HackerNews;2015-10-06;again this is something that is independent of microservices. if you have a modular mono codebase then one team can easily deploy commits that only touch their module.;0
10340944;HackerNews;2015-10-06;for sure there's a buzzwagon and true microservices are just a kind of soa which itself wasn't new etc.what's different this time round is that microservice hosting should be much icheaperi.when you're cheap enough all sins are forgiven.;0
10340845;HackerNews;2015-10-06;i think you're right but scales will shift in a surprising way also it's possible to refactor to microservices bit by bit not all at once.1 easy scaling allow for worse coding and therefore quicker developement.for webscale you're right and if you can run it all on a single cheap server then no need to worry about it small servers are so cheap the cost per month is insignificant relative to say ramen cost per month.but what if you write your app incredibly inefficiently? perhaps because you develop it quickly you're not highly skilled or not even a developer it's difficult to optimise. it's very slow seconds per request. that's fine for getting started but you need to scale it far before it gets to webscale.you could just upgrade to a better server but at some point the costs becomes prohibitive. the key thing about microservices is that they should be cheaper because vendors can better utilise capacity and customers only buy what they need when they need it.2. you don't have to architect the whole project for microservices from the get go.e.g. if there's a single resourceheavy function factor it out into a microservice. your main code becomes super cheap to host the microservice only uses expensive resources as needed when and if it runs.at the moment microservices are a pain to set up and manage. but with tools it will become very easy to factor out a module into a microservice.that is assuming that code is already a separate module microservices aren't magic pixie dust!;0
10340745;HackerNews;2015-10-06;are they of necessity completely isolated units deployed with docker and kubernates on a coreos cluster and communicating only via http each with independent databases?i'm pretty sure the docker kubernetes and coreos parts are unnecessary as iirc microservices started being discussed before those tools were available those tools were driven in part by microservices but aren't essential to the model.http is likewise unnecessary its the most obvious protocol choice but there is no reason that microservices must be httpbased you could have a set of microservices using just about any protocol you want.;0
