ID;Source;Creation Date;Content;Sentiment
37477095;HackerNews;2023-09-12;Title:Death by a Thousand Microservices, Content: https://renegadeotter.com/2023/09/10/death-by-a-thousand-microservices.html;0

37500735;HackerNews;2023-09-13;if you use a language on the beam virtual machine like the article hints at whatsapp erlang you get the best of both worlds. every process is ostensibly a microservice. so not quite the same a a rails or javaspring monolith.;0
37493557;HackerNews;2023-09-13;i think you misunderstood what i said which is you still have databases and ergo need to manage migrations and such only that this now typically falls to the specific teams.that said loads of folks do microservices with a shared db.;0
37489799;HackerNews;2023-09-13;that seems like a great approach for netflix and investing in a resilient redundant tier 0 service like that was likely worth it theremost orgs don't operate on that scale though and resources would likely be better spent elsewhere microservices is very intertwined with how your engineering teams are built.i wish more people understood this. microservices are much more about scaling your organization than about scaling technology. at a certain size teams can't collaborate effectively enough and splitting out different services for each team makes a lot of sense;0
37489691;HackerNews;2023-09-13;architecture and software design are seen as antiquated but discussing microservices and monorepos are somehow seen as relevant and important.;0
37488778;HackerNews;2023-09-12;picturing a realworld situation here in my recent past...we start with the pinnacle of engineering a spa could be built in react vue whichever.it loads which on slower smartphones takes a long time as they suck in running js. when it's booted there's nothing there. it has to reach out for data.and so it does to the microservice. which might start doing something in 20ms or 200ms it's all very intermittent due to excessive virtualization. it can't just go and return the data no...it has to take the authentication token that was passed in and authenticate it with yet another service which is vendor managed and even slower. then there's rate limiting logging all types of overhead. eventually it returns 3 product rows.sadly though for each of the product items we have to make an individual call to get related data part of it coming from yet another microservice. all of these calls having their own startup time authentication and overhead.so for what one might call a classic join we're into multisecond territory. which is fatal territory. not to mention the shit state of data as it's all nosql garbage. mind you this is about 110th of what users are supposed to see on the initial dashboard.we're talking one tiny part of a small to midsized app. it all costs a fortune and it produces garbage that users hate.old dinosaur me used to code up a crud app like this by the dozens. using lamp .net whichever. performance would be nearinstant i wouldn't allow any query response time to go over 10ms.every part of our stack is bestpractise and enterprisegrade. and it just doesn't fucking work. it's 10 times more expensive and 100 times slower whilst the very idea of such an app is that it's supposed to be more interactiveresponsive compared to the traditional stacks.luckily though these services are multiclient. except they're not because then the mobile app team needs different data and it's all just bolted on to the generic service. services teams independence is a problem not a solution. plan a ui feature and good luck getting it orchestrated across teams each having their own roadmap.and let's end with comedy gold where lamda developers now need to calculate the running costs of their logic line by line. whoops slightly inefficient loop that'll be 30 extra per month on the bill. now scale that problem to dozens of such developers building hundreds of services.what a joke we've become. distributed computing is an error not an architecture. the point of computing is to put compute and data as closely together as possible. as the brightest minds on the planet deliver in stunning hardware advances which us software developers piss away.but hey the god of complexity pays well and those footing the bill have no idea what we're doing but it does sound impressive.;0
37488212;HackerNews;2023-09-12;splitting a system into subsystems allows each team to focus on their piece of the puzzle while minimizing the amount of peertopeer coordination.the coordination is still there because a microservice team does not live in a vacuum. they build services based on demand from other teams that typically build web apps mobile apps sometimes servertoserver.hence the independent team now becomes a roadblock for higher order features.;0
37486198;HackerNews;2023-09-12;sure teams in large organizations allow other teams to randomly create folders? also i've rarely seen an internal code base that is easy to grasp. you can create your own microservice and set up an api in 15th of the time it takes to understand a foreign code base and make a small adjustment.;0
37486147;HackerNews;2023-09-12;exactly i missed this completely in the article. in my experience microservices attempt to solve organizational problems and not technical problems. there are technical downsides to microservices that may be outweighed by organizational benefits. with monoliths you might have a large amount of hidden opportunity cost that technically never surface.i do agree that this is less of a problem for startups so it doesn't make sense to start with a complex microservice architecture. but in large organizations especially corporates it absolutely makes sense.;0
37486028;HackerNews;2023-09-12;right. but you likely split the db for performance not just for decoupling data and code. microservices is an option for scaling. my argument is more against it as a way to decouple and organize logic.;0
37485111;HackerNews;2023-09-12;thank you. i sometimes feel microservices are an evolution of conways law. how a company sees its internal organisation is how it will want to arrange its microservices and vice versa.i remember trying to build out a barium bullet through very complex intertwined systems following known customer data and looking for their footprints in all linked systems. it gave some insights on how to redesign systems like someone else said here removing complexity is ridiculously hard.;0
37484017;HackerNews;2023-09-12;i do not like appeal to authority either. but based on my experience most of these issues were resolved in one to two meetings i said maybe one after all.the team that needs data goes to the team that has that data and says can you make an api that vends the data that i need?. then they make it. and then maybe there is another meeting with a follow up or perhaps an email asking for the data to be presented slightly differently.but if you come to a team with a good use case and some examples it shouldn't be too hard for them to create an api that vends the data appropriately.this of course is all predicated on a good microservices architecture where you already have systems in place to handle api discovery and communication between services and proper data separation.;0
37483721;HackerNews;2023-09-12;yes. but that idea got lost in the fray.i don't think so. one of the very first things that people learn when onboarding into microservices is the microservices tax whose corollary is don't onboard onto microservices if there isn't a clear significant win that justifies all the tradeoffs.moreover the main selling point of microservices is organizational. that's also right in the first lesson on microservices. if you're not working in a large team who owns a large project and wants to lower managerial overhead by splitting up the team you need to try very hard to find a justification to peel off specific responsibilities from a service into an independent microservice. that's microservices 101.those who jump onto the microservicss bandwagon without having a concrete justification have only themselves to blame and not any particular architectural style. they are making the piss poor decisions and blaming abstract concepts for their own mistakes.;0
37483385;HackerNews;2023-09-12;our large org has been familiar with the 1 db approach for over a decade. at some point the need for microservices became clear and years after that they actually switched. even our subteam is feeling the need to divide up our service because its scope has kept expanding.startups shouldn't start with microservices. i've worked for or led a few different ones and i've always created a monolith while avoiding other kinds of premature scaling sometimes even folder bro is overkill. doesn't mean i'd run things that way with 200 people owning systems with evolving requirements for 10 years or even three separate dev teams of 5 people.;0
37483317;HackerNews;2023-09-12;at netflix we had both noun and verb services. we had the play movie service which was very much verb as well as the listing service for example. but we also had the subscriber service which was the source of truth for any account data and the catalog service which held all the info about the movies.yes subscriber was a tier 0 service and required a strong reliability and scaling story. they had more rigorous deployment setup and were usually overscaled for traffic. but they also vended a library that services used to connect to them. that library had intelligent caching and fallbacks so that even if the service was down in a lot of cases the system could keep running. and the catalog was the same.microservices is very intertwined with how your engineering teams are built. we had a team that worked on subscriber data one that worked on catalog data one that worked on making movies play one that built listings. so we had services to match.;0
37483236;HackerNews;2023-09-12;that's the services model that facebook uses and parts of amazon use. a single data store surrounded by a bunch of small services with a prescribed data access layer.that's really more of a monolith though. one of the key tenants of microservices is data separation each service has its own data store.;0
37483227;HackerNews;2023-09-12;microservices job security for years to comeso please stop making these posts lol;0
37483186;HackerNews;2023-09-12;hm your ad hominem isn't really called for.obviously not ialli in government are stupid i was not implying this. i was rather suggesting that some are and that something might be done to avoid problems with that.also microservices can be great but when used in the wrong context obviously are not. we are not discussing that either.edit perhaps you may have misunderstood my comment and that may be due to my clumsy way of stating it. i was actually suggesting that companies ilearni from governments.;0
37483133;HackerNews;2023-09-12;yes. but that idea got lost in the fray. even i tried to build a system from scratch with microservices at one point.;0
37482978;HackerNews;2023-09-12;no worries. you didn't call the thread painful. that kind of comment causes heat. it doesn't belong here.of course it works. but you can do better.splitting data into several dbs when one db suffices is called extra work. good results can arise from extra work. but the extra work wasn't necessary.you have to think like this sure multiple dbs work. but would 1 db in it's place work just as well?the top commenter here from netflix one of the people who promoted the whole microservices thing is telling startups to go monolith for a reason.;0
37482755;HackerNews;2023-09-12;imho blaming the unexperienced javascript developers is unfair because in my experience mostly the senior java developers were the ones jumping on the hypercomplexity infrastructure bandwagon and embracing microservices as the logical next step after wrapping design patterns with design patterns in their code bases.;0
37482687;HackerNews;2023-09-12;the best microservice based system i've ever worked on was full ten years before the term had been invented. it had multiple services that read and wrote to the same database but each used a common dynamically linked library that was the common interface to access that database no naked sql was allowed you had to include ltfoo and then do foo foo foofindbyidxxx etc. worked remarkably well. the above common library was very carefully maintained and any addition had to be reviewed and approved. the approach seemed to work well.;0
37482467;HackerNews;2023-09-12;until you need to market to people who didn't get a shipping last month delay shipping until at least one recharge attempt or ship before charging for customers you're reasonably sure will pay anyway.these are all very simple things to handle when services encode processes instead of entities business changesyes and then you throw away the code for that outdated process and encode the new one. one global database buys you a lotabsolutely this is the correct choice for probably 95 of companies. i will always argue in favour of a monolith and single database.if someone is dead set on microservices though they'll avoid a world of pain by actually designing them properly;0
37481768;HackerNews;2023-09-12;the cited article from ken kantzer is also very good you dont need hundreds of engineers to build a great product. i wrote a longer piece about this but essentially despite the general stage of startup we audited being pretty similar the engineering team sizes varied a lot. surprisingly sometimes the most impressive products with the broadest scope of features were built by the smaller teams. and it was these same small but mighty teams that years later are crushing their markets.simple outperformed smart. as a selfadmitted elitist it pains me to say this but its true the startups we audited that are now doing the best usually had an almost brazenly keep it simple approach to engineering. cleverness for cleverness sake was abhorred. on the flip side the companies where we were like woah these folks are smart as hell for the most part kind of faded. generally the major footgun which i talk about more in a previous post on footguns that got a lot of places in trouble was the premature move to microservices architectures that relied on distributed computing and messagingheavy designs.;0
37481379;HackerNews;2023-09-12;the issue isn't blindly adopting microservices or a monolith as a religion or bikeshedding thereabouts.architectural and ops concerns lead to dividing an overall service into sufficient and necessary units of abstraction. to efficiently run more than 1 service leads to standardization of automation of the concerns of application platform infrastructure stateful data backup protection recovery configuration management os security authentication authorization audit encryption and identity management monitoring analytics rate limiting ab etc. feature tests sharded deploymentchopping up 1 service into many more services doesn't make the above concerns go away. neither does collapsing many into 1.the internal pieces and often interfaces between business units need to be broken down into decoupled units of abstraction. if people want to call that microservices or a monolith it's kind of irrelevant. containers of abstraction should serve a purpose rather than hinder it.;0
37481208;HackerNews;2023-09-12;i get the point about creating boundaries to document the dependencies however if your language supports packages and private keywords you can do that without having microservices.and once you've split up your app into lots of independent microservices who owns the arrows between the microservice boxes? the actual app .;0
