ID;Source;Creation Date;Content;Sentiment
38069915;HackerNews;2023-10-30;Title:The costs of microservices (2020), Content: https://robertovitillo.com/costs-of-microservices/;0

38174497;HackerNews;2023-11-07;it's not like microservices don't also give you chances to mess your data up. it's hard to do transactions across boundaries you have to deal with eventual consistency sometimes there is no single source of truth.i struggle to see how microservices fix this for people having worked primarily with them for the past 6 years.;0
38174477;HackerNews;2023-11-07;it's 5050 based on how much clout they have either they mess it up for everyone or they get talked down and don't get to mess up their stuff eitherthis still happens with microservices though people can still make terrible architecture decisions and standup terrible services you depend on.;0
38131102;HackerNews;2023-11-03;the thing with microservices is that shit doesn't have to infect everything. if someone in another team is clueless they'll mess up their microservices but not anyone else'si. if they are in a monolith it's 5050 based on how much clout they have either they mess it up for everyone or they get talked down and don't get to mess up their stuff either.iunless it's a shared library which is why good microservices architecture limit the shared surface as much as possible.;0
38130050;HackerNews;2023-11-03;with proper devops tooling and a half decent design even a junior engineer can manage several microservices without issues. since microservices are about scaling people as much as they are about scaling tech 10 people in one service is a lot to me in that world.the best company i worked at had about 510 deployable per engineers on average and it worked really well. they were small deployed almost instantly dependencies were straightforward etc.monoliths work fine too it's just different tradeoffs.;0
38111422;HackerNews;2023-11-02;i have worked with a company that had around 8 developers and 30 'microservices'. they wanted the front end team fully remote overseas different language culture to go micro front end. they are awesome at presentations and getting funded tho. a common theme in european startups.;0
38105660;HackerNews;2023-11-01;it takes effort to keep a monolithic application set up this way yeah this is the problem and why i think microservices are the way forward as it doesn't take effort because the programmer is forced into do the right thing. on project with many different types of coders and lets face it we are all different consistency drops off fast. of course you can do it with monoliths but i'm coming from a real world scenario where there are many people with different levels of ability and different levels of giving a crp about code quality. micro services let people who code badly to do it in isolation and let themselves be the only ones who have to suffer under it and ultimately learn from it if they are not fired first. also decoupling in a monolith vs by deployment is really just which git repo the code lives in which are next to each other in the same directory on your hard drive. if there is shared code factor it out as a librarymodule and install it into the projects that need it. its not a big deal;0
38090621;HackerNews;2023-10-31;eh?default queue implementations come with cooperating queuing out of the box. i suppose you could use some handrolled queue with no internal locking but this is disingenuous. you'll have race conditions or no cooperative queuing between multiple instances of the application.you're thinking microservice again here. there's no need to have multiple instances at all. any concurrency is handled internal to the application itself with use of e.g. fibers threads etc. a good argument to why monoliths have drawbacks can't be well its not a microservice. a good monolith still requires all the same hard decisions about modularity highavailability etc.never said it didn't. what it doesn't require is all the tech stack to support that over many instances because there's one instance. a large majority of µservices is just reimplementing what your runtime gives you for free.;0
38088383;HackerNews;2023-10-31;testing hugely via expensive integration tests or e2e is needed no matter which software you have. and you could easily fall into doing that for microservice architectures. however a common way is rather having contract tests. google fowler's article for it;0
38087344;HackerNews;2023-10-31;kubernetes doesn't come with its own networking. so it's unfair to say that it affects networking because it simply cannot do it.you're the one who brought it up? my claim about performance tax is based on the idea that wo kubernetes you wouldn't need such translations but of course you could build your own version of kubernetes networking with a lot of softwaredefined virtualization in which case you'd be in the same boat.you don't need any of those and i don't know why you think otherwise. you can just use the host network and do whatever you want as with any container. i'm not sure what point are you trying to make.that kafka's architecture allows you to put data into partitions and route it based on that data which allows for shared nothing architectures. but whatever you're clearly not going to get this point from this example. to be clearer your point of you pay a cost here so you're losing performance ignores that you can get performance elsewhere. there aren't any meaningful isolation tools or approaches when it comes to microservices because isolation at the level of service doesn't matter is trivial to achieve by many other means is not a problem in realworld programs.not true at all. services that own a domain of work are a great place to perform isolation and security boundaries. low on what scale?as in an actor is a foundational primitive for asynchronous computation. you have to build up protocols on top of actors hence all of otp. i.e. words from the same general domain strung together but make no sense.i think that's because i actually know what i'm talking about and you're finding it hard to keep up? how did you count?because it's obvious? like it's not even close. actor based systems are exceedingly rare microservices are not. i mean in more simple language this is talking out of your rear. it's not a real argument anyone should pay attention to.one of us actually knows what they're talking about and i doubt we'll agree who ti is.;0
38087034;HackerNews;2023-10-31;on kubernetes impact on network performance well... on one hand kubernetes doesn't come with its own networking. so it's unfair to say that it affects networking because it simply cannot do it. on the other hand it requires external networking component to do certain things in certain ways. so indirectly it does affect networking.so here are some concerns that affect performance they mostly come from the need of various translations done by either iptables ebpf analogues arpatables dns servers. if you read about benchmarks of calico and cilius you'll see that they concentrate on performance of ebpf code necessary to do all these translations. my claim about performance tax is based on the idea that wo kubernetes you wouldn't need such translations but of course you could build your own version of kubernetes networking with a lot of softwaredefined virtualization in which case you'd be in the same boat. kafkais as horrid as it sounds. it's awful performancewise on all counts. i'm not sure what point are you trying to make. can you choose a better example? i mean kafka performs very poorly in all configurations so to think that it can be a good example of software that wants to achieve good resource utilization is just bound to give you bad results. you get isolation at the service layer. i don't see why that would be contentious it's obvious. if you're saying you want more isolation ok you can write your code to do that if you'd like.you either genuinely didn't understand what this is about or pretend to not understand something really simple. micro in microservices means that your services are small. there aren't any meaningful isolation tools or approaches when it comes to microservices because isolation at the level of service doesn't matter is trivial to achieve by many other means is not a problem in realworld programs. yep the actor model is very low level.this is simply a nonsense statement. low on what scale? your answer reads as if it was generated by a chatbot. i.e. words from the same general domain strung together but make no sense. microservice architecture has been far more successful than actor based systemshow did you count? how do you even tell if something is a microservicebased? this is just as absurd of a claim as saying 78 of enterprises use kubernetes i believe i saw this unfettered inanity on cloudnative foundation's web site. how do you tell if it's successful? what if actor model is a more generic description which beside other things also captures microservices?i mean in more simple language this is talking out of your rear. it's not a real argument anyone should pay attention to.;0
38086139;HackerNews;2023-10-31;i ended up getting into a few arguments at work with the over excited engineer in my last place. he wanted microservices. i said it was just going to add complexity. the app was already a mess adding network calls rather than function calls wasn't going to help. we had a small teas 3 backend devs one of them doing mostly devops and two frontend.;0
38085668;HackerNews;2023-10-31;with the microservice architecture its easier to lock things down. you cant have someone outside of your team just give access to a dataset or similar because excel cant get a connection directly into your db. which is an argument you could rightfully make for monoliths except in my experience someone always finds a sneaky way into the data on monoliths but its too hard for them to do so with microservices.if you gave me total control over everything id probably build a couple of monoliths with some shared modules. but every time the data is centralised it always somehow ends up being a total mess. with microservices youll still end up with a total mess in parts of the organisation but at least itll be in something like powerbi or even your datawarehouse and not directly in your master data.or to put it differently for me microservices vs monoliths is all most completely an organisational question and not a technical one.;0
38084540;HackerNews;2023-10-31;the theory is that microservices are supposed to be independent and selfcontained but such a wonderful implementation of ddd is a theoretical fantasy that rarely plays out in practice. it's not just a technical difficulty but an organisational problem where communication between teams also throws a spanner in the works.if your typical microservice setup is simply distributing your call stack over a network and oftentimes that's all it is then you might as well use a language designed to operate in such a manner and reap the benefits of it. that kind of microservice architecture only really exists as a function of the organisation's structure such that teams can work more autonomously.;0
